"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
9.73375571485523,5.79006405142757,1.21223972866943,4.77633583068824,1.78518165784649e-06,0.00036080073636954,"COL11A1"
6.46811984085481,5.0836689316954,0.807227386029073,6.29769135646286,3.02111294318343e-10,3.94461517931019e-07,"TOP2A"
14.8251754557083,4.96601239573621,0.73002960200238,6.80248086120762,1.02832681524208e-11,1.91207088026113e-08,"SULF1"
5.72880422241935,4.89313652695578,0.934599606457751,5.23554310653027,1.64500425016913e-07,6.11744180552896e-05,"DIO2"
4.29977315639509,4.88846985641529,1.24992509197149,3.91101025798654,9.19108680737784e-05,0.00416490996846625,"MIR196A2"
35.0924818342018,4.87180850738156,0.570432978382631,8.54054497549348,1.33590281056682e-17,1.24198884298397e-13,"CTPS1"
5.59088913056406,4.75581906807581,1.11719264988586,4.25693730491488,2.07246442574967e-05,0.00156647981838981,"AKR1C2"
3.59360701511881,4.62848939989057,0.839969350367818,5.51030748665267,3.58207392787569e-08,1.58583530035525e-05,"IGHG3"
3.38618074859371,4.54319582635115,1.03590146716158,4.38574127981468,1.15591447797857e-05,0.00112210183248271,"CXCL9"
12.6249130303075,4.45545022255412,0.946889564386028,4.70535360207827,2.53426311692357e-06,0.000453097003808432,"SPP1"
7.1348550515819,4.43262175863175,0.736538858494401,6.01817773429187,1.76391460802356e-09,1.261470316215e-06,"CP"
2.47722322909885,4.39500327940165,1.05691208062096,4.15834330970982,3.20564003671818e-05,0.00219138495745359,"COL10A1"
2.26700935398604,4.2599741550735,0.941616649007983,4.52410666226165,6.06511336252171e-06,0.000761991336910329,"AKR1C3"
1.92781028897051,4.24075110499856,1.07141443823994,3.95808657569056,7.55525745753957e-05,0.00367755123469871,"GREM1"
2.36215829157356,4.11278494874751,0.870243484092247,4.72601636660063,2.28967202410432e-06,0.000425741616161957,"FAM83F"
29.6104577043508,4.07500375427902,0.681801635676794,5.97681721639454,2.2753925268914e-09,1.51102316589352e-06,"POSTN"
3.36553363961567,4.00615865745261,0.882921707642544,4.5373883355403,5.69551702987601e-06,0.00073543363648274,"MUC16"
2.31352617310685,3.98151175318922,0.92939296306794,4.28399171438332,1.8356975147963e-05,0.00145036566448294,"CENPF"
3.78806605540592,3.96466986791817,0.665878120052024,5.95404736772012,2.61591037197695e-09,1.62134124855131e-06,"KIF26B"
2.79712813107499,3.86706347418674,0.799153507863361,4.83894950861923,1.3052719852607e-06,0.000295978381633383,"SIX4"
1.85387642445372,3.85764884455656,0.877374937754682,4.3968076572016,1.09854610704794e-05,0.00109819173733599,"FERMT1"
1.43356035546093,3.83025499003883,0.981467662408043,3.90257889968708,9.51731995552564e-05,0.00423361357064698,"SBK1"
2.81617006633549,3.74336760216802,0.848678695611744,4.41081839514037,1.02980660705819e-05,0.00105388145416254,"HMGB3"
1.60050380266372,3.74023948938258,0.863843075907511,4.32976728493572,1.49266998180505e-05,0.0012654553665307,"IGFBP2"
1.82134924309255,3.72763048578814,1.08565131354477,3.43354301632724,0.000595747665035128,0.0141653862962445,"IGHV4-59"
1.55432739672804,3.70989843727804,1.04937474663451,3.53534183014811,0.000407247968323709,0.0110063498880974,"IGHV4-39"
8.30651344778587,3.70699922014656,0.644528389317024,5.75149098408946,8.8459799420209e-09,5.14006722006052e-06,"LAMC2"
9.44462773270613,3.68610390846237,0.674877019656587,5.46188979784502,4.71092502445639e-08,1.99079408874414e-05,"COL5A1"
1.64042923845344,3.67148777992096,0.848096626766233,4.32909136063921,1.49725815121412e-05,0.0012654553665307,"H3C2"
8.22967643271625,3.66058687642171,0.829388153290378,4.41359918380712,1.01666108145841e-05,0.00105388145416254,"RNU5A-8P"
82.3007874115403,3.64519380633288,0.510580050494737,7.13931890366807,9.3794500019474e-13,2.18001866670262e-09,"COL1A1"
421.466683541195,3.63795237768383,0.47534760143712,7.65324652251363,1.95967712804886e-14,9.10955912973511e-11,"MIR31"
2.22885703894083,3.58885518361156,1.09544394625945,3.27616506154077,0.00105227042312613,0.0200470453356631,"PTPRZ1"
3.11613797119942,3.58814995323955,0.76256005583499,4.70539982494965,2.53368895645095e-06,0.000453097003808432,"SLC7A11"
1.3214217648987,3.57841506867568,1.13356837254396,3.15677038575535,0.00159526910565635,0.0255270514204596,"SUSD4"
2.16592244303015,3.5367629819541,0.974937123069733,3.62768315849752,0.000285975896966569,0.00894484210679461,"H2AC14"
1.16236105168637,3.49943203655975,1.11797155370602,3.13016196607088,0.00174709945914996,0.0266106158634067,"RNU6-154P"
1.57357405773805,3.49310874570367,1.02349461318577,3.41292342988586,0.00064269997331912,0.0149379541298696,"MRPL47"
1.79985122915695,3.49279655281732,0.930047992086088,3.75550141770966,0.000172994781820909,0.00622760266530831,"IGKV3-15"
6.39347744620282,3.49067669594233,0.670943422132882,5.20263941905223,1.9647785815013e-07,6.7653875823028e-05,"THBS2"
1.90311230949359,3.47357266012208,0.923022448887158,3.76325913233204,0.00016771325822819,0.00613870142420269,"IGKV4-1"
4.48518826471191,3.47256170678657,0.686812784731949,5.05605280504766,4.2802286555661e-07,0.000124354018158744,"HTRA1"
27.5331971853854,3.4715728748615,0.5748904486585,6.03866855496099,1.55391054042366e-09,1.20389219119323e-06,"ODC1"
1.92695985469524,3.47000351727479,1.03251850261093,3.36071800021035,0.000777401541330828,0.0168473243117779,"ANLN"
1.41332820665631,3.45964741231181,0.868481591753162,3.98355871346448,6.78908883493023e-05,0.00341179237288359,"PSMC3"
3.91901127959023,3.45577240629715,0.678493710422077,5.09330057628299,3.51883156027558e-07,0.000112808886261662,"AGR2"
1.53023289333844,3.45512565957684,1.20349853279512,2.87090143064183,0.00409303132613015,0.0438888922102114,"KIF14"
3.49362160865133,3.44544905183996,0.86203719803069,3.99686818586372,6.4186017629198e-05,0.00328570223003697,"RNVU1-8"
15.9712377473884,3.43468787793107,1.14477754444629,3.0003103175756,0.00269704678231894,0.0348256165766933,"MIR196A1"
1.4338064974096,3.43432092690112,0.964675636778247,3.56007843047722,0.000370744048129761,0.0105085591934829,"NECTIN4"
